"car_id";"sido_cd";"sido_nm";"브랜드";"차량명";"차종";"연료형태";"출고가";"km당 연료비";"연비점수";"인프라 점수";"실구매가 점수";"인프라 상황";"지원받은 보조금"
57;"06";"전북";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;145.86;57.64;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"06";"전북";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;145.86;57.64;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"05";"충남";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;146.24;57.3;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"05";"충남";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;146.24;57.3;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"04";"충북";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;146.32;57.21;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"04";"충북";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;146.32;57.21;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"08";"경북";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;145.31;58.09;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"08";"경북";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;145.31;58.09;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"09";"경남";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;145.33;58.02;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"09";"경남";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;145.33;58.02;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"20";"전남광주";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;146.06;57.42;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"20";"전남광주";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;146.06;57.42;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"15";"인천";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;144.76;58.43;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"15";"인천";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;144.76;58.43;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"11";"제주";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;148.13;55.47;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"11";"제주";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;148.13;55.47;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"19";"세종";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;145.52;57.88;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"19";"세종";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;145.52;57.88;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"18";"울산";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;144.12;58.75;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"18";"울산";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;144.12;58.75;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"02";"경기";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;145.49;57.94;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"02";"경기";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;145.49;57.94;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"01";"서울";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;149.36;53.69;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"01";"서울";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;149.36;53.69;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"03";"강원";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;146.65;56.91;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"03";"강원";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;146.65;56.91;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"14";"대구";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;143.57;59.06;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"14";"대구";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;143.57;59.06;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"10";"부산";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;144.44;58.59;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"10";"부산";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;144.44;58.59;100.0;75.19;"해당사항 없음";"해당사항 없음"
57;"17";"대전";"르노코리아";"그랑 콜레오스";"중형SUV";"가솔린";3546;144.04;58.85;100.0;75.19;"해당사항 없음";"해당사항 없음"
58;"17";"대전";"르노코리아";"그랑 콜레오스";"중형SUV";"하이브리드";3546;144.04;58.85;100.0;75.19;"해당사항 없음";"해당사항 없음"
109;"19";"세종";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;155.92;46.77;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"19";"세종";"KGM";"액티언";"중형SUV";"가솔린";3567;155.92;46.77;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"19";"세종";"KGM";"액티언";"중형SUV";"하이브리드";3567;155.92;46.77;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"18";"울산";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;154.42;47.74;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"18";"울산";"KGM";"액티언";"중형SUV";"가솔린";3567;154.42;47.74;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"18";"울산";"KGM";"액티언";"중형SUV";"하이브리드";3567;154.42;47.74;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"02";"경기";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;155.88;46.85;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"02";"경기";"KGM";"액티언";"중형SUV";"가솔린";3567;155.88;46.85;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"02";"경기";"KGM";"액티언";"중형SUV";"하이브리드";3567;155.88;46.85;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"01";"서울";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;160.03;44.4;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"01";"서울";"KGM";"액티언";"중형SUV";"가솔린";3567;160.03;44.4;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"01";"서울";"KGM";"액티언";"중형SUV";"하이브리드";3567;160.03;44.4;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"03";"강원";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;157.13;45.88;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"03";"강원";"KGM";"액티언";"중형SUV";"가솔린";3567;157.13;45.88;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"03";"강원";"KGM";"액티언";"중형SUV";"하이브리드";3567;157.13;45.88;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"14";"대구";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;153.82;48.15;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"14";"대구";"KGM";"액티언";"중형SUV";"가솔린";3567;153.82;48.15;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"14";"대구";"KGM";"액티언";"중형SUV";"하이브리드";3567;153.82;48.15;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"10";"부산";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;154.76;47.64;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"10";"부산";"KGM";"액티언";"중형SUV";"가솔린";3567;154.76;47.64;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"10";"부산";"KGM";"액티언";"중형SUV";"하이브리드";3567;154.76;47.64;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"17";"대전";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;154.33;47.84;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"17";"대전";"KGM";"액티언";"중형SUV";"가솔린";3567;154.33;47.84;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"17";"대전";"KGM";"액티언";"중형SUV";"하이브리드";3567;154.33;47.84;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"06";"전북";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;156.28;46.55;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"06";"전북";"KGM";"액티언";"중형SUV";"가솔린";3567;156.28;46.55;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"06";"전북";"KGM";"액티언";"중형SUV";"하이브리드";3567;156.28;46.55;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"05";"충남";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;156.68;46.23;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"05";"충남";"KGM";"액티언";"중형SUV";"가솔린";3567;156.68;46.23;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"05";"충남";"KGM";"액티언";"중형SUV";"하이브리드";3567;156.68;46.23;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"04";"충북";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;156.77;46.12;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"04";"충북";"KGM";"액티언";"중형SUV";"가솔린";3567;156.77;46.12;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"04";"충북";"KGM";"액티언";"중형SUV";"하이브리드";3567;156.77;46.12;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"08";"경북";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;155.69;47.08;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"08";"경북";"KGM";"액티언";"중형SUV";"가솔린";3567;155.69;47.08;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"08";"경북";"KGM";"액티언";"중형SUV";"하이브리드";3567;155.69;47.08;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"09";"경남";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;155.71;46.99;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"09";"경남";"KGM";"액티언";"중형SUV";"가솔린";3567;155.71;46.99;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"09";"경남";"KGM";"액티언";"중형SUV";"하이브리드";3567;155.71;46.99;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"20";"전남광주";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;156.49;46.39;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"20";"전남광주";"KGM";"액티언";"중형SUV";"가솔린";3567;156.49;46.39;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"20";"전남광주";"KGM";"액티언";"중형SUV";"하이브리드";3567;156.49;46.39;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"15";"인천";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;155.1;47.36;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"15";"인천";"KGM";"액티언";"중형SUV";"가솔린";3567;155.1;47.36;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"15";"인천";"KGM";"액티언";"중형SUV";"하이브리드";3567;155.1;47.36;100.0;74.54;"해당사항 없음";"해당사항 없음"
109;"11";"제주";"KGM";"액티언";"중형SUV";"LPG+가솔린";3567;158.71;45.13;100.0;74.54;"해당사항 없음";"해당사항 없음"
110;"11";"제주";"KGM";"액티언";"중형SUV";"가솔린";3567;158.71;45.13;100.0;74.54;"해당사항 없음";"해당사항 없음"
111;"11";"제주";"KGM";"액티언";"중형SUV";"하이브리드";3567;158.71;45.13;100.0;74.54;"해당사항 없음";"해당사항 없음"
167;"18";"울산";"렉서스";"UX";"중형SUV";"전기(배터리)";5283;74.47;88.04;89.37;73.57;"충전기당 전기차 수 : 0.96";"1700"
167;"02";"경기";"렉서스";"UX";"중형SUV";"전기(배터리)";5283;74.47;88.04;83.74;73.57;"충전기당 전기차 수 : 1.01";"1700"
124;"18";"울산";"벤츠";"Electric CLA";"준중형";"전기(배터리)";5290;71.43;90.79;89.37;73.53;"충전기당 전기차 수 : 0.96";"1700"
124;"02";"경기";"벤츠";"Electric CLA";"준중형";"전기(배터리)";5290;71.43;90.79;83.74;73.53;"충전기당 전기차 수 : 1.01";"1700"
72;"05";"충남";"현대";"스타리아 일렉트릭";"대형MPV";"전기(배터리)";5792;87.5;80.71;44.32;73.49;"충전기당 전기차 수 : 1.48";"2200"
72;"04";"충북";"현대";"스타리아 일렉트릭";"대형MPV";"전기(배터리)";5792;87.5;80.71;38.69;73.49;"충전기당 전기차 수 : 1.52";"2200"
196;"08";"경북";"미니";"Countryman Electric";"소형SUV";"전기(배터리)";5714;72.16;90.47;33.06;73.45;"충전기당 전기차 수 : 1.58";"2100"
196;"09";"경남";"미니";"Countryman Electric";"소형SUV";"전기(배터리)";5714;72.16;90.47;27.43;73.45;"충전기당 전기차 수 : 1.64";"2100"
152;"20";"전남광주";"BMW";"iX1";"소형SUV";"전기(배터리)";5920;75.27;87.63;21.79;73.41;"충전기당 전기차 수 : 1.65";"2300"
4;"11";"제주";"기아";"쏘렌토";"중형SUV";"디젤";3631;149.59;53.07;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"11";"제주";"기아";"쏘렌토";"중형SUV";"가솔린";3631;151.09;50.64;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"11";"제주";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;151.09;50.64;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"19";"세종";"기아";"쏘렌토";"중형SUV";"디젤";3631;147.32;56.26;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"19";"세종";"기아";"쏘렌토";"중형SUV";"가솔린";3631;148.43;54.97;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"19";"세종";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;148.43;54.97;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"18";"울산";"기아";"쏘렌토";"중형SUV";"디젤";3631;146.12;57.36;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"18";"울산";"기아";"쏘렌토";"중형SUV";"가솔린";3631;147.0;56.71;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"18";"울산";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;147.0;56.71;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"02";"경기";"기아";"쏘렌토";"중형SUV";"디젤";3631;147.06;56.47;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"02";"경기";"기아";"쏘렌토";"중형SUV";"가솔린";3631;148.4;55.05;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"02";"경기";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;148.4;55.05;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"01";"서울";"기아";"쏘렌토";"중형SUV";"디젤";3631;150.92;50.8;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"01";"서울";"기아";"쏘렌토";"중형SUV";"가솔린";3631;152.34;48.9;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"01";"서울";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;152.34;48.9;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"03";"강원";"기아";"쏘렌토";"중형SUV";"디젤";3631;148.82;54.54;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"03";"강원";"기아";"쏘렌토";"중형SUV";"가솔린";3631;149.59;53.07;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"03";"강원";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;149.59;53.07;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"14";"대구";"기아";"쏘렌토";"중형SUV";"디젤";3631;145.23;58.19;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"14";"대구";"기아";"쏘렌토";"중형SUV";"가솔린";3631;146.44;57.11;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"14";"대구";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;146.44;57.11;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"10";"부산";"기아";"쏘렌토";"중형SUV";"디젤";3631;145.96;57.48;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"10";"부산";"기아";"쏘렌토";"중형SUV";"가솔린";3631;147.33;56.24;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"10";"부산";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;147.33;56.24;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"17";"대전";"기아";"쏘렌토";"중형SUV";"디젤";3631;145.99;57.46;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"17";"대전";"기아";"쏘렌토";"중형SUV";"가솔린";3631;146.92;56.79;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"17";"대전";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;146.92;56.79;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"06";"전북";"기아";"쏘렌토";"중형SUV";"디젤";3631;147.75;55.78;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"06";"전북";"기아";"쏘렌토";"중형SUV";"가솔린";3631;148.78;54.73;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"06";"전북";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;148.78;54.73;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"05";"충남";"기아";"쏘렌토";"중형SUV";"디젤";3631;148.05;55.56;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"05";"충남";"기아";"쏘렌토";"중형SUV";"가솔린";3631;149.16;54.0;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"05";"충남";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;149.16;54.0;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"04";"충북";"기아";"쏘렌토";"중형SUV";"디젤";3631;148.1;55.51;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"04";"충북";"기아";"쏘렌토";"중형SUV";"가솔린";3631;149.25;53.94;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"04";"충북";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;149.25;53.94;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"08";"경북";"기아";"쏘렌토";"중형SUV";"디젤";3631;147.1;56.43;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"08";"경북";"기아";"쏘렌토";"중형SUV";"가솔린";3631;148.22;55.39;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"08";"경북";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;148.22;55.39;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"09";"경남";"기아";"쏘렌토";"중형SUV";"디젤";3631;146.97;56.73;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"09";"경남";"기아";"쏘렌토";"중형SUV";"가솔린";3631;148.24;55.29;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"09";"경남";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;148.24;55.29;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"20";"전남광주";"기아";"쏘렌토";"중형SUV";"디젤";3631;148.04;55.58;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"20";"전남광주";"기아";"쏘렌토";"중형SUV";"가솔린";3631;148.98;54.28;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"20";"전남광주";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;148.98;54.28;100.0;73.39;"해당사항 없음";"해당사항 없음"
4;"15";"인천";"기아";"쏘렌토";"중형SUV";"디젤";3631;146.35;57.15;100.0;73.39;"해당사항 없음";"해당사항 없음"
2;"15";"인천";"기아";"쏘렌토";"중형SUV";"가솔린";3631;147.65;55.82;100.0;73.39;"해당사항 없음";"해당사항 없음"
3;"15";"인천";"기아";"쏘렌토";"중형SUV";"하이브리드";3631;147.65;55.82;100.0;73.39;"해당사항 없음";"해당사항 없음"
14;"17";"대전";"기아";"카니발";"대형MPV";"하이브리드";3636;163.25;42.54;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"06";"전북";"기아";"카니발";"대형MPV";"디젤";3636;164.17;41.89;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"06";"전북";"기아";"카니발";"대형MPV";"가솔린";3636;165.31;41.37;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"06";"전북";"기아";"카니발";"대형MPV";"하이브리드";3636;165.31;41.37;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"05";"충남";"기아";"카니발";"대형MPV";"디젤";3636;164.5;41.77;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"05";"충남";"기아";"카니발";"대형MPV";"가솔린";3636;165.73;40.92;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"05";"충남";"기아";"카니발";"대형MPV";"하이브리드";3636;165.73;40.92;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"04";"충북";"기아";"카니발";"대형MPV";"디젤";3636;164.56;41.75;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"04";"충북";"기아";"카니발";"대형MPV";"가솔린";3636;165.83;40.88;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"04";"충북";"기아";"카니발";"대형MPV";"하이브리드";3636;165.83;40.88;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"08";"경북";"기아";"카니발";"대형MPV";"디젤";3636;163.44;42.36;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"08";"경북";"기아";"카니발";"대형MPV";"가솔린";3636;164.69;41.73;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"08";"경북";"기아";"카니발";"대형MPV";"하이브리드";3636;164.69;41.73;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"09";"경남";"기아";"카니발";"대형MPV";"디젤";3636;163.3;42.5;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"09";"경남";"기아";"카니발";"대형MPV";"가솔린";3636;164.71;41.69;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"09";"경남";"기아";"카니발";"대형MPV";"하이브리드";3636;164.71;41.69;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"20";"전남광주";"기아";"카니발";"대형MPV";"디젤";3636;164.49;41.79;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"20";"전남광주";"기아";"카니발";"대형MPV";"가솔린";3636;165.54;41.17;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"20";"전남광주";"기아";"카니발";"대형MPV";"하이브리드";3636;165.54;41.17;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"15";"인천";"기아";"카니발";"대형MPV";"디젤";3636;162.61;42.85;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"15";"인천";"기아";"카니발";"대형MPV";"가솔린";3636;164.06;41.98;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"15";"인천";"기아";"카니발";"대형MPV";"하이브리드";3636;164.06;41.98;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"11";"제주";"기아";"카니발";"대형MPV";"디젤";3636;166.21;40.7;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"11";"제주";"기아";"카니발";"대형MPV";"가솔린";3636;167.88;39.63;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"11";"제주";"기아";"카니발";"대형MPV";"하이브리드";3636;167.88;39.63;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"19";"세종";"기아";"카니발";"대형MPV";"디젤";3636;163.69;42.16;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"19";"세종";"기아";"카니발";"대형MPV";"가솔린";3636;164.93;41.51;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"19";"세종";"기아";"카니발";"대형MPV";"하이브리드";3636;164.93;41.51;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"18";"울산";"기아";"카니발";"대형MPV";"디젤";3636;162.35;43.01;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"18";"울산";"기아";"카니발";"대형MPV";"가솔린";3636;163.34;42.46;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"18";"울산";"기아";"카니발";"대형MPV";"하이브리드";3636;163.34;42.46;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"02";"경기";"기아";"카니발";"대형MPV";"디젤";3636;163.4;42.38;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"02";"경기";"기아";"카니발";"대형MPV";"가솔린";3636;164.89;41.55;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"02";"경기";"기아";"카니발";"대형MPV";"하이브리드";3636;164.89;41.55;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"01";"서울";"기아";"카니발";"대형MPV";"디젤";3636;167.69;39.81;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"01";"서울";"기아";"카니발";"대형MPV";"가솔린";3636;169.27;38.96;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"01";"서울";"기아";"카니발";"대형MPV";"하이브리드";3636;169.27;38.96;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"03";"강원";"기아";"카니발";"대형MPV";"디젤";3636;165.35;41.33;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"03";"강원";"기아";"카니발";"대형MPV";"가솔린";3636;166.21;40.7;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"03";"강원";"기아";"카니발";"대형MPV";"하이브리드";3636;166.21;40.7;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"14";"대구";"기아";"카니발";"대형MPV";"디젤";3636;161.36;43.53;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"14";"대구";"기아";"카니발";"대형MPV";"가솔린";3636;162.71;42.81;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"14";"대구";"기아";"카니발";"대형MPV";"하이브리드";3636;162.71;42.81;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"10";"부산";"기아";"카니발";"대형MPV";"디젤";3636;162.17;43.13;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"10";"부산";"기아";"카니발";"대형MPV";"가솔린";3636;163.7;42.14;100.0;72.41;"해당사항 없음";"해당사항 없음"
14;"10";"부산";"기아";"카니발";"대형MPV";"하이브리드";3636;163.7;42.14;100.0;72.41;"해당사항 없음";"해당사항 없음"
15;"17";"대전";"기아";"카니발";"대형MPV";"디젤";3636;162.21;43.11;100.0;72.41;"해당사항 없음";"해당사항 없음"
13;"17";"대전";"기아";"카니발";"대형MPV";"가솔린";3636;163.25;42.54;100.0;72.41;"해당사항 없음";"해당사항 없음"
170;"05";"충남";"현대";"ST1";"소형트럭";"전기(배터리)";5655;98.59;76.54;44.32;71.44;"충전기당 전기차 수 : 1.48";"2000"
9;"15";"인천";"현대";"싼타페";"중형SUV";"하이브리드";3657;148.25;55.25;100.0;71.42;"해당사항 없음";"해당사항 없음"
8;"11";"제주";"현대";"싼타페";"중형SUV";"가솔린";3657;151.69;49.59;100.0;71.42;"해당사항 없음";"해당사항 없음"
9;"11";"제주";"현대";"싼타페";"중형SUV";"하이브리드";3657;151.69;49.59;100.0;71.42;"해당사항 없음";"해당사항 없음"
8;"06";"전북";"현대";"싼타페";"중형SUV";"가솔린";3657;149.37;53.61;100.0;71.42;"해당사항 없음";"해당사항 없음"
9;"06";"전북";"현대";"싼타페";"중형SUV";"하이브리드";3657;149.37;53.61;100.0;71.42;"해당사항 없음";"해당사항 없음"
